Location,Year,Feature,Record count,Missing count,Missing percentage
Bendigo,2011,WindGustSpeed,335,8,2.3881
Bendigo,2012,Sunshine,335,335,100.0
Bendigo,2012,Evaporation,335,335,100.0
Bendigo,2012,Cloud9am,335,57,17.0149
Bendigo,2012,Cloud3pm,335,53,15.8209
Bendigo,2012,Pressure9am,335,4,1.194
Bendigo,2012,Pressure3pm,335,1,0.2985
Bendigo,2012,WindDir9am,335,27,8.0597
Bendigo,2012,WindGustDir,335,6,1.791
Bendigo,2012,WindGustSpeed,335,6,1.791
Bendigo,2013,Sunshine,337,337,100.0
Bendigo,2013,Evaporation,337,31,9.1988
Bendigo,2013,Cloud9am,337,202,59.9407
Bendigo,2013,Cloud3pm,337,152,45.1039
Bendigo,2013,Pressure9am,337,0,0.0
Bendigo,2013,Pressure3pm,337,0,0.0
Bendigo,2013,WindDir9am,337,27,8.0119
Bendigo,2013,WindGustDir,337,0,0.0
Bendigo,2013,WindGustSpeed,337,0,0.0
Bendigo,2014,Sunshine,365,365,100.0
Bendigo,2014,Evaporation,365,273,74.7945
Bendigo,2014,Cloud9am,365,225,61.6438
Bendigo,2014,Cloud3pm,365,173,47.3973
Bendigo,2014,Pressure9am,365,0,0.0
Bendigo,2014,Pressure3pm,365,0,0.0
Bendigo,2014,WindDir9am,365,33,9.0411
Bendigo,2014,WindGustDir,365,0,0.0
Bendigo,2014,WindGustSpeed,365,0,0.0
Bendigo,2015,Sunshine,365,365,100.0
Bendigo,2015,Evaporation,365,365,100.0
Bendigo,2015,Cloud9am,365,211,57.8082
Bendigo,2015,Cloud3pm,365,151,41.3699
Bendigo,2015,Pressure9am,365,0,0.0
Bendigo,2015,Pressure3pm,365,0,0.0
Bendigo,2015,WindDir9am,365,34,9.3151
Bendigo,2015,WindGustDir,365,3,0.8219
Bendigo,2015,WindGustSpeed,365,3,0.8219
Bendigo,2016,Sunshine,366,366,100.0
Bendigo,2016,Evaporation,366,366,100.0
Bendigo,2016,Cloud9am,366,163,44.5355
Bendigo,2016,Cloud3pm,366,145,39.6175
Bendigo,2016,Pressure9am,366,0,0.0
Bendigo,2016,Pressure3pm,366,0,0.0
Bendigo,2016,WindDir9am,366,33,9.0164
Bendigo,2016,WindGustDir,366,1,0.2732
Bendigo,2016,WindGustSpeed,366,1,0.2732
Bendigo,2017,Sunshine,176,176,100.0
Bendigo,2017,Evaporation,176,176,100.0
Bendigo,2017,Cloud9am,176,105,59.6591
Bendigo,2017,Cloud3pm,176,91,51.7045
Bendigo,2017,Pressure9am,176,1,0.5682
Bendigo,2017,Pressure3pm,176,1,0.5682
Bendigo,2017,WindDir9am,176,17,9.6591
Bendigo,2017,WindGustDir,176,6,3.4091
Bendigo,2017,WindGustSpeed,176,6,3.4091
Brisbane,2008,Sunshine,184,2,1.087
Brisbane,2008,Evaporation,184,1,0.5435
Brisbane,2008,Cloud9am,184,0,0.0
Brisbane,2008,Cloud3pm,184,0,0.0
Brisbane,2008,Pressure9am,184,0,0.0
Brisbane,2008,Pressure3pm,184,1,0.5435
Brisbane,2008,WindDir9am,184,1,0.5435
Brisbane,2008,WindGustDir,184,1,0.5435
Brisbane,2008,WindGustSpeed,184,1,0.5435
Brisbane,2009,Sunshine,365,5,1.3699
Brisbane,2009,Evaporation,365,2,0.5479
Brisbane,2009,Cloud9am,365,0,0.0
Brisbane,2009,Cloud3pm,365,0,0.0
Brisbane,2009,Pressure9am,365,0,0.0
Brisbane,2009,Pressure3pm,365,2,0.5479
Brisbane,2009,WindDir9am,365,4,1.0959
Brisbane,2009,WindGustDir,365,3,0.8219
Brisbane,2009,WindGustSpeed,365,3,0.8219
Brisbane,2010,Sunshine,365,13,3.5616
Brisbane,2010,Evaporation,365,1,0.274
Brisbane,2010,Cloud9am,365,0,0.0
Brisbane,2010,Cloud3pm,365,0,0.0
Brisbane,2010,Pressure9am,365,1,0.274
Brisbane,2010,Pressure3pm,365,3,0.8219
Brisbane,2010,WindDir9am,365,11,3.0137
Brisbane,2010,WindGustDir,365,3,0.8219
Brisbane,2010,WindGustSpeed,365,3,0.8219
Brisbane,2011,Sunshine,335,20,5.9701
Brisbane,2011,Evaporation,335,1,0.2985
Brisbane,2011,Cloud9am,335,0,0.0
Brisbane,2011,Cloud3pm,335,0,0.0
Brisbane,2011,Pressure9am,335,0,0.0
Brisbane,2011,Pressure3pm,335,2,0.597
Brisbane,2011,WindDir9am,335,9,2.6866
Brisbane,2011,WindGustDir,335,4,1.194
Brisbane,2011,WindGustSpeed,335,4,1.194
Brisbane,2012,Sunshine,335,5,1.4925
Brisbane,2012,Evaporation,335,2,0.597
Brisbane,2012,Cloud9am,335,0,0.0
Brisbane,2012,Cloud3pm,335,2,0.597
Brisbane,2012,Pressure9am,335,0,0.0
Brisbane,2012,Pressure3pm,335,0,0.0
Brisbane,2012,WindDir9am,335,11,3.2836
Brisbane,2012,WindGustDir,335,3,0.8955
Brisbane,2012,WindGustSpeed,335,3,0.8955
Brisbane,2013,Sunshine,337,0,0.0
Brisbane,2013,Evaporation,337,0,0.0
Brisbane,2013,Cloud9am,337,0,0.0
Brisbane,2013,Cloud3pm,337,0,0.0
Brisbane,2013,Pressure9am,337,0,0.0
Brisbane,2013,Pressure3pm,337,0,0.0
Brisbane,2013,WindDir9am,337,6,1.7804
Brisbane,2013,WindGustDir,337,2,0.5935
Brisbane,2013,WindGustSpeed,337,2,0.5935
Brisbane,2014,Sunshine,365,2,0.5479
Brisbane,2014,Evaporation,365,3,0.8219
Brisbane,2014,Cloud9am,365,1,0.274
Brisbane,2014,Cloud3pm,365,0,0.0
Brisbane,2014,Pressure9am,365,0,0.0
Brisbane,2014,Pressure3pm,365,0,0.0
Brisbane,2014,WindDir9am,365,12,3.2877
Brisbane,2014,WindGustDir,365,4,1.0959
Brisbane,2014,WindGustSpeed,365,4,1.0959
Brisbane,2015,Sunshine,365,1,0.274
Brisbane,2015,Evaporation,365,2,0.5479
Brisbane,2015,Cloud9am,365,0,0.0
Brisbane,2015,Cloud3pm,365,0,0.0
Brisbane,2015,Pressure9am,365,0,0.0
Brisbane,2015,Pressure3pm,365,0,0.0
Brisbane,2015,WindDir9am,365,6,1.6438
Brisbane,2015,WindGustDir,365,8,2.1918
Brisbane,2015,WindGustSpeed,365,8,2.1918
Brisbane,2016,Sunshine,366,1,0.2732
Brisbane,2016,Evaporation,366,5,1.3661
Brisbane,2016,Cloud9am,366,0,0.0
Brisbane,2016,Cloud3pm,366,0,0.0
Brisbane,2016,Pressure9am,366,0,0.0
Brisbane,2016,Pressure3pm,366,0,0.0
Brisbane,2016,WindDir9am,366,8,2.1858
Brisbane,2016,WindGustDir,366,9,2.459
Brisbane,2016,WindGustSpeed,366,9,2.459
Brisbane,2017,Sunshine,176,0,0.0
Brisbane,2017,Evaporation,176,2,1.1364
Brisbane,2017,Cloud9am,176,0,0.0
Brisbane,2017,Cloud3pm,176,0,0.0
Brisbane,2017,Pressure9am,176,0,0.0
Brisbane,2017,Pressure3pm,176,0,0.0
Brisbane,2017,WindDir9am,176,2,1.1364
Brisbane,2017,WindGustDir,176,4,2.2727
Brisbane,2017,WindGustSpeed,176,4,2.2727
Cairns,2008,Sunshine,31,0,0.0
Cairns,2008,Evaporation,31,1,3.2258
Cairns,2008,Cloud9am,31,0,0.0
Cairns,2008,Cloud3pm,31,0,0.0
Cairns,2008,Pressure9am,31,0,0.0
Cairns,2008,Pressure3pm,31,0,0.0
Cairns,2008,WindDir9am,31,1,3.2258
Cairns,2008,WindGustDir,31,1,3.2258
Cairns,2008,WindGustSpeed,31,1,3.2258
Cairns,2009,Sunshine,365,1,0.274
Cairns,2009,Evaporation,365,2,0.5479
Cairns,2009,Cloud9am,365,0,0.0
Cairns,2009,Cloud3pm,365,1,0.274
Cairns,2009,Pressure9am,365,0,0.0
Cairns,2009,Pressure3pm,365,0,0.0
Cairns,2009,WindDir9am,365,11,3.0137
Cairns,2009,WindGustDir,365,1,0.274
Cairns,2009,WindGustSpeed,365,1,0.274
Cairns,2010,Sunshine,365,1,0.274
Cairns,2010,Evaporation,365,0,0.0
Cairns,2010,Cloud9am,365,0,0.0
Cairns,2010,Cloud3pm,365,0,0.0
Cairns,2010,Pressure9am,365,0,0.0
Cairns,2010,Pressure3pm,365,0,0.0
Cairns,2010,WindDir9am,365,8,2.1918
Cairns,2010,WindGustDir,365,2,0.5479
Cairns,2010,WindGustSpeed,365,2,0.5479
Cairns,2011,Sunshine,335,1,0.2985
Cairns,2011,Evaporation,335,6,1.791
Cairns,2011,Cloud9am,335,2,0.597
Cairns,2011,Cloud3pm,335,1,0.2985
Cairns,2011,Pressure9am,335,0,0.0
Cairns,2011,Pressure3pm,335,0,0.0
Cairns,2011,WindDir9am,335,5,1.4925
Cairns,2011,WindGustDir,335,1,0.2985
Cairns,2011,WindGustSpeed,335,1,0.2985
Cairns,2012,Sunshine,335,1,0.2985
Cairns,2012,Evaporation,335,11,3.2836
Cairns,2012,Cloud9am,335,1,0.2985
Cairns,2012,Cloud3pm,335,5,1.4925
Cairns,2012,Pressure9am,335,0,0.0
Cairns,2012,Pressure3pm,335,0,0.0
Cairns,2012,WindDir9am,335,11,3.2836
Cairns,2012,WindGustDir,335,0,0.0
Cairns,2012,WindGustSpeed,335,0,0.0
Cairns,2013,Sunshine,337,0,0.0
Cairns,2013,Evaporation,337,1,0.2967
Cairns,2013,Cloud9am,337,0,0.0
Cairns,2013,Cloud3pm,337,1,0.2967
Cairns,2013,Pressure9am,337,0,0.0
Cairns,2013,Pressure3pm,337,0,0.0
Cairns,2013,WindDir9am,337,2,0.5935
Cairns,2013,WindGustDir,337,0,0.0
Cairns,2013,WindGustSpeed,337,0,0.0
Cairns,2014,Sunshine,365,5,1.3699
Cairns,2014,Evaporation,365,7,1.9178
Cairns,2014,Cloud9am,365,1,0.274
Cairns,2014,Cloud3pm,365,2,0.5479
Cairns,2014,Pressure9am,365,0,0.0
Cairns,2014,Pressure3pm,365,0,0.0
Cairns,2014,WindDir9am,365,1,0.274
Cairns,2014,WindGustDir,365,2,0.5479
Cairns,2014,WindGustSpeed,365,1,0.274
Cairns,2015,Sunshine,365,29,7.9452
Cairns,2015,Evaporation,365,35,9.589
Cairns,2015,Cloud9am,365,13,3.5616
Cairns,2015,Cloud3pm,365,18,4.9315
Cairns,2015,Pressure9am,365,0,0.0
Cairns,2015,Pressure3pm,365,0,0.0
Cairns,2015,WindDir9am,365,0,0.0
Cairns,2015,WindGustDir,365,6,1.6438
Cairns,2015,WindGustSpeed,365,6,1.6438
Cairns,2016,Sunshine,366,262,71.5847
Cairns,2016,Evaporation,366,131,35.7923
Cairns,2016,Cloud9am,366,110,30.0546
Cairns,2016,Cloud3pm,366,130,35.5191
Cairns,2016,Pressure9am,366,1,0.2732
Cairns,2016,Pressure3pm,366,0,0.0
Cairns,2016,WindDir9am,366,2,0.5464
Cairns,2016,WindGustDir,366,4,1.0929
Cairns,2016,WindGustSpeed,366,4,1.0929
Cairns,2017,Sunshine,176,176,100.0
Cairns,2017,Evaporation,176,176,100.0
Cairns,2017,Cloud9am,176,80,45.4545
Cairns,2017,Cloud3pm,176,72,40.9091
Cairns,2017,Pressure9am,176,0,0.0
Cairns,2017,Pressure3pm,176,0,0.0
Cairns,2017,WindDir9am,176,2,1.1364
Cairns,2017,WindGustDir,176,2,1.1364
Cairns,2017,WindGustSpeed,176,2,1.1364
Canberra,2007,Sunshine,61,0,0.0
Canberra,2007,Evaporation,61,0,0.0
Canberra,2007,Cloud9am,61,0,0.0
Canberra,2007,Cloud3pm,61,0,0.0
Canberra,2007,Pressure9am,61,0,0.0
Canberra,2007,Pressure3pm,61,0,0.0
Canberra,2007,WindDir9am,61,0,0.0
Canberra,2007,WindGustDir,61,0,0.0
Canberra,2007,WindGustSpeed,61,0,0.0
Canberra,2008,Sunshine,366,3,0.8197
Canberra,2008,Evaporation,366,2,0.5464
Canberra,2008,Cloud9am,366,0,0.0
Canberra,2008,Cloud3pm,366,0,0.0
Canberra,2008,Pressure9am,366,0,0.0
Canberra,2008,Pressure3pm,366,0,0.0
Canberra,2008,WindDir9am,366,34,9.2896
Canberra,2008,WindGustDir,366,3,0.8197
Canberra,2008,WindGustSpeed,366,2,0.5464
Canberra,2009,Sunshine,365,153,41.9178
Canberra,2009,Evaporation,365,0,0.0
Canberra,2009,Cloud9am,365,153,41.9178
Canberra,2009,Cloud3pm,365,153,41.9178
Canberra,2009,Pressure9am,365,153,41.9178
Canberra,2009,Pressure3pm,365,153,41.9178
Canberra,2009,WindDir9am,365,173,47.3973
Canberra,2009,WindGustDir,365,153,41.9178
Canberra,2009,WindGustSpeed,365,153,41.9178
Canberra,2010,Sunshine,365,63,17.2603
Canberra,2010,Evaporation,365,8,2.1918
Canberra,2010,Cloud9am,365,60,16.4384
Canberra,2010,Cloud3pm,365,60,16.4384
Canberra,2010,Pressure9am,365,62,16.9863
Canberra,2010,Pressure3pm,365,62,16.9863
Canberra,2010,WindDir9am,365,97,26.5753
Canberra,2010,WindGustDir,365,64,17.5342
Canberra,2010,WindGustSpeed,365,64,17.5342
Canberra,2011,Sunshine,335,35,10.4478
Canberra,2011,Evaporation,335,38,11.3433
Canberra,2011,Cloud9am,335,28,8.3582
Canberra,2011,Cloud3pm,335,67,20.0
Canberra,2011,Pressure9am,335,4,1.194
Canberra,2011,Pressure3pm,335,3,0.8955
Canberra,2011,WindDir9am,335,38,11.3433
Canberra,2011,WindGustDir,335,57,17.0149
Canberra,2011,WindGustSpeed,335,56,16.7164
Canberra,2012,Sunshine,335,52,15.5224
Canberra,2012,Evaporation,335,71,21.194
Canberra,2012,Cloud9am,335,28,8.3582
Canberra,2012,Cloud3pm,335,170,50.7463
Canberra,2012,Pressure9am,335,2,0.597
Canberra,2012,Pressure3pm,335,0,0.0
Canberra,2012,WindDir9am,335,43,12.8358
Canberra,2012,WindGustDir,335,7,2.0896
Canberra,2012,WindGustSpeed,335,7,2.0896
Canberra,2013,Sunshine,337,337,100.0
Canberra,2013,Evaporation,337,213,63.2047
Canberra,2013,Cloud9am,337,135,40.0593
Canberra,2013,Cloud3pm,337,179,53.1157
Canberra,2013,Pressure9am,337,4,1.1869
Canberra,2013,Pressure3pm,337,1,0.2967
Canberra,2013,WindDir9am,337,28,8.3086
Canberra,2013,WindGustDir,337,22,6.5282
Canberra,2013,WindGustSpeed,337,22,6.5282
Canberra,2014,Sunshine,365,365,100.0
Canberra,2014,Evaporation,365,365,100.0
Canberra,2014,Cloud9am,365,204,55.8904
Canberra,2014,Cloud3pm,365,199,54.5205
Canberra,2014,Pressure9am,365,0,0.0
Canberra,2014,Pressure3pm,365,2,0.5479
Canberra,2014,WindDir9am,365,39,10.6849
Canberra,2014,WindGustDir,365,8,2.1918
Canberra,2014,WindGustSpeed,365,8,2.1918
Canberra,2015,Sunshine,365,365,100.0
Canberra,2015,Evaporation,365,365,100.0
Canberra,2015,Cloud9am,365,195,53.4247
Canberra,2015,Cloud3pm,365,174,47.6712
Canberra,2015,Pressure9am,365,1,0.274
Canberra,2015,Pressure3pm,365,0,0.0
Canberra,2015,WindDir9am,365,42,11.5068
Canberra,2015,WindGustDir,365,12,3.2877
Canberra,2015,WindGustSpeed,365,12,3.2877
Canberra,2016,Sunshine,366,366,100.0
Canberra,2016,Evaporation,366,366,100.0
Canberra,2016,Cloud9am,366,175,47.8142
Canberra,2016,Cloud3pm,366,158,43.1694
Canberra,2016,Pressure9am,366,0,0.0
Canberra,2016,Pressure3pm,366,0,0.0
Canberra,2016,WindDir9am,366,26,7.1038
Canberra,2016,WindGustDir,366,10,2.7322
Canberra,2016,WindGustSpeed,366,10,2.7322
Canberra,2017,Sunshine,176,176,100.0
Canberra,2017,Evaporation,176,176,100.0
Canberra,2017,Cloud9am,176,94,53.4091
Canberra,2017,Cloud3pm,176,103,58.5227
Canberra,2017,Pressure9am,176,0,0.0
Canberra,2017,Pressure3pm,176,0,0.0
Canberra,2017,WindDir9am,176,21,11.9318
Canberra,2017,WindGustDir,176,3,1.7045
Canberra,2017,WindGustSpeed,176,3,1.7045
Cobar,2009,Sunshine,365,10,2.7397
Cobar,2009,Evaporation,365,4,1.0959
Cobar,2009,Cloud9am,365,4,1.0959
Cobar,2009,Cloud3pm,365,4,1.0959
Cobar,2009,Pressure9am,365,3,0.8219
Cobar,2009,Pressure3pm,365,0,0.0
Cobar,2009,WindDir9am,365,4,1.0959
Cobar,2009,WindGustDir,365,4,1.0959
Cobar,2009,WindGustSpeed,365,4,1.0959
Cobar,2010,Sunshine,365,170,46.5753
Cobar,2010,Evaporation,365,1,0.274
Cobar,2010,Cloud9am,365,3,0.8219
Cobar,2010,Cloud3pm,365,2,0.5479
Cobar,2010,Pressure9am,365,1,0.274
Cobar,2010,Pressure3pm,365,1,0.274
Cobar,2010,WindDir9am,365,1,0.274
Cobar,2010,WindGustDir,365,3,0.8219
Cobar,2010,WindGustSpeed,365,3,0.8219
Cobar,2011,Sunshine,335,335,100.0
Cobar,2011,Evaporation,335,16,4.7761
Cobar,2011,Cloud9am,335,14,4.1791
Cobar,2011,Cloud3pm,335,11,3.2836
Cobar,2011,Pressure9am,335,3,0.8955
Cobar,2011,Pressure3pm,335,3,0.8955
Cobar,2011,WindDir9am,335,1,0.2985
Cobar,2011,WindGustDir,335,10,2.9851
Cobar,2011,WindGustSpeed,335,10,2.9851
Cobar,2012,Sunshine,335,335,100.0
Cobar,2012,Evaporation,335,17,5.0746
Cobar,2012,Cloud9am,335,15,4.4776
Cobar,2012,Cloud3pm,335,12,3.5821
Cobar,2012,Pressure9am,335,1,0.2985
Cobar,2012,Pressure3pm,335,1,0.2985
Cobar,2012,WindDir9am,335,2,0.597
Cobar,2012,WindGustDir,335,3,0.8955
Cobar,2012,WindGustSpeed,335,3,0.8955
Cobar,2013,Sunshine,337,337,100.0
Cobar,2013,Evaporation,337,16,4.7478
Cobar,2013,Cloud9am,337,17,5.0445
Cobar,2013,Cloud3pm,337,24,7.1217
Cobar,2013,Pressure9am,337,0,0.0
Cobar,2013,Pressure3pm,337,0,0.0
Cobar,2013,WindDir9am,337,2,0.5935
Cobar,2013,WindGustDir,337,1,0.2967
Cobar,2013,WindGustSpeed,337,1,0.2967
Cobar,2014,Sunshine,365,365,100.0
Cobar,2014,Evaporation,365,16,4.3836
Cobar,2014,Cloud9am,365,14,3.8356
Cobar,2014,Cloud3pm,365,16,4.3836
Cobar,2014,Pressure9am,365,20,5.4795
Cobar,2014,Pressure3pm,365,20,5.4795
Cobar,2014,WindDir9am,365,13,3.5616
Cobar,2014,WindGustDir,365,14,3.8356
Cobar,2014,WindGustSpeed,365,14,3.8356
Cobar,2015,Sunshine,365,365,100.0
Cobar,2015,Evaporation,365,12,3.2877
Cobar,2015,Cloud9am,365,23,6.3014
Cobar,2015,Cloud3pm,365,12,3.2877
Cobar,2015,Pressure9am,365,0,0.0
Cobar,2015,Pressure3pm,365,0,0.0
Cobar,2015,WindDir9am,365,0,0.0
Cobar,2015,WindGustDir,365,1,0.274
Cobar,2015,WindGustSpeed,365,1,0.274
Cobar,2016,Sunshine,366,366,100.0
Cobar,2016,Evaporation,366,85,23.224
Cobar,2016,Cloud9am,366,155,42.3497
Cobar,2016,Cloud3pm,366,127,34.6995
Cobar,2016,Pressure9am,366,0,0.0
Cobar,2016,Pressure3pm,366,0,0.0
Cobar,2016,WindDir9am,366,2,0.5464
Cobar,2016,WindGustDir,366,0,0.0
Cobar,2016,WindGustSpeed,366,0,0.0
Cobar,2017,Sunshine,176,176,100.0
Cobar,2017,Evaporation,176,176,100.0
Cobar,2017,Cloud9am,176,135,76.7045
Cobar,2017,Cloud3pm,176,100,56.8182
Cobar,2017,Pressure9am,176,2,1.1364
Cobar,2017,Pressure3pm,176,1,0.5682
Cobar,2017,WindDir9am,176,2,1.1364
Cobar,2017,WindGustDir,176,6,3.4091
Cobar,2017,WindGustSpeed,176,6,3.4091
CoffsHarbour,2009,Sunshine,365,0,0.0
CoffsHarbour,2009,Evaporation,365,12,3.2877
CoffsHarbour,2009,Cloud9am,365,0,0.0
CoffsHarbour,2009,Cloud3pm,365,1,0.274
CoffsHarbour,2009,Pressure9am,365,1,0.274
CoffsHarbour,2009,Pressure3pm,365,3,0.8219
CoffsHarbour,2009,WindDir9am,365,11,3.0137
CoffsHarbour,2009,WindGustDir,365,25,6.8493
CoffsHarbour,2009,WindGustSpeed,365,25,6.8493
CoffsHarbour,2010,Sunshine,365,1,0.274
CoffsHarbour,2010,Evaporation,365,8,2.1918
CoffsHarbour,2010,Cloud9am,365,0,0.0
CoffsHarbour,2010,Cloud3pm,365,1,0.274
CoffsHarbour,2010,Pressure9am,365,2,0.5479
CoffsHarbour,2010,Pressure3pm,365,1,0.274
CoffsHarbour,2010,WindDir9am,365,3,0.8219
CoffsHarbour,2010,WindGustDir,365,4,1.0959
CoffsHarbour,2010,WindGustSpeed,365,4,1.0959
CoffsHarbour,2011,Sunshine,335,9,2.6866
CoffsHarbour,2011,Evaporation,335,12,3.5821
CoffsHarbour,2011,Cloud9am,335,2,0.597
CoffsHarbour,2011,Cloud3pm,335,4,1.194
CoffsHarbour,2011,Pressure9am,335,1,0.2985
CoffsHarbour,2011,Pressure3pm,335,0,0.0
CoffsHarbour,2011,WindDir9am,335,11,3.2836
CoffsHarbour,2011,WindGustDir,335,2,0.597
CoffsHarbour,2011,WindGustSpeed,335,2,0.597
CoffsHarbour,2012,Sunshine,335,88,26.2687
CoffsHarbour,2012,Evaporation,335,7,2.0896
CoffsHarbour,2012,Cloud9am,335,3,0.8955
CoffsHarbour,2012,Cloud3pm,335,7,2.0896
CoffsHarbour,2012,Pressure9am,335,0,0.0
CoffsHarbour,2012,Pressure3pm,335,1,0.2985
CoffsHarbour,2012,WindDir9am,335,6,1.791
CoffsHarbour,2012,WindGustDir,335,3,0.8955
CoffsHarbour,2012,WindGustSpeed,335,3,0.8955
CoffsHarbour,2013,Sunshine,337,190,56.3798
CoffsHarbour,2013,Evaporation,337,23,6.8249
CoffsHarbour,2013,Cloud9am,337,10,2.9674
CoffsHarbour,2013,Cloud3pm,337,10,2.9674
CoffsHarbour,2013,Pressure9am,337,4,1.1869
CoffsHarbour,2013,Pressure3pm,337,3,0.8902
CoffsHarbour,2013,WindDir9am,337,7,2.0772
CoffsHarbour,2013,WindGustDir,337,3,0.8902
CoffsHarbour,2013,WindGustSpeed,337,3,0.8902
CoffsHarbour,2014,Sunshine,365,320,87.6712
CoffsHarbour,2014,Evaporation,365,255,69.863
CoffsHarbour,2014,Cloud9am,365,248,67.9452
CoffsHarbour,2014,Cloud3pm,365,250,68.4932
CoffsHarbour,2014,Pressure9am,365,245,67.1233
CoffsHarbour,2014,Pressure3pm,365,245,67.1233
CoffsHarbour,2014,WindDir9am,365,248,67.9452
CoffsHarbour,2014,WindGustDir,365,246,67.3973
CoffsHarbour,2014,WindGustSpeed,365,246,67.3973
CoffsHarbour,2015,Sunshine,365,365,100.0
CoffsHarbour,2015,Evaporation,365,365,100.0
CoffsHarbour,2015,Cloud9am,365,242,66.3014
CoffsHarbour,2015,Cloud3pm,365,216,59.1781
CoffsHarbour,2015,Pressure9am,365,57,15.6164
CoffsHarbour,2015,Pressure3pm,365,55,15.0685
CoffsHarbour,2015,WindDir9am,365,54,14.7945
CoffsHarbour,2015,WindGustDir,365,57,15.6164
CoffsHarbour,2015,WindGustSpeed,365,57,15.6164
CoffsHarbour,2016,Sunshine,366,366,100.0
CoffsHarbour,2016,Evaporation,366,366,100.0
CoffsHarbour,2016,Cloud9am,366,228,62.2951
CoffsHarbour,2016,Cloud3pm,366,212,57.9235
CoffsHarbour,2016,Pressure9am,366,1,0.2732
CoffsHarbour,2016,Pressure3pm,366,4,1.0929
CoffsHarbour,2016,WindDir9am,366,7,1.9126
CoffsHarbour,2016,WindGustDir,366,17,4.6448
CoffsHarbour,2016,WindGustSpeed,366,17,4.6448
CoffsHarbour,2017,Sunshine,176,176,100.0
CoffsHarbour,2017,Evaporation,176,176,100.0
CoffsHarbour,2017,Cloud9am,176,80,45.4545
CoffsHarbour,2017,Cloud3pm,176,77,43.75
CoffsHarbour,2017,Pressure9am,176,0,0.0
CoffsHarbour,2017,Pressure3pm,176,0,0.0
CoffsHarbour,2017,WindDir9am,176,0,0.0
CoffsHarbour,2017,WindGustDir,176,2,1.1364
CoffsHarbour,2017,WindGustSpeed,176,2,1.1364
Dartmoor,2009,Sunshine,365,0,0.0
Dartmoor,2009,Evaporation,365,0,0.0
Dartmoor,2009,Cloud9am,365,365,100.0
Dartmoor,2009,Cloud3pm,365,365,100.0
Dartmoor,2009,Pressure9am,365,64,17.5342
Dartmoor,2009,Pressure3pm,365,64,17.5342
Dartmoor,2009,WindDir9am,365,114,31.2329
Dartmoor,2009,WindGustDir,365,63,17.2603
Dartmoor,2009,WindGustSpeed,365,63,17.2603
Dartmoor,2010,Sunshine,365,0,0.0
Dartmoor,2010,Evaporation,365,0,0.0
Dartmoor,2010,Cloud9am,365,365,100.0
Dartmoor,2010,Cloud3pm,365,365,100.0
Dartmoor,2010,Pressure9am,365,0,0.0
Dartmoor,2010,Pressure3pm,365,1,0.274
Dartmoor,2010,WindDir9am,365,60,16.4384
Dartmoor,2010,WindGustDir,365,0,0.0
Dartmoor,2010,WindGustSpeed,365,0,0.0
Dartmoor,2011,Sunshine,335,4,1.194
Dartmoor,2011,Evaporation,335,7,2.0896
Dartmoor,2011,Cloud9am,335,335,100.0
Dartmoor,2011,Cloud3pm,335,335,100.0
Dartmoor,2011,Pressure9am,335,0,0.0
Dartmoor,2011,Pressure3pm,335,0,0.0
Dartmoor,2011,WindDir9am,335,53,15.8209
Dartmoor,2011,WindGustDir,335,1,0.2985
Dartmoor,2011,WindGustSpeed,335,1,0.2985
Dartmoor,2012,Sunshine,335,4,1.194
Dartmoor,2012,Evaporation,335,2,0.597
Dartmoor,2012,Cloud9am,335,335,100.0
Dartmoor,2012,Cloud3pm,335,335,100.0
Dartmoor,2012,Pressure9am,335,0,0.0
Dartmoor,2012,Pressure3pm,335,0,0.0
Dartmoor,2012,WindDir9am,335,77,22.9851
Dartmoor,2012,WindGustDir,335,2,0.597
Dartmoor,2012,WindGustSpeed,335,2,0.597
Dartmoor,2013,Sunshine,337,2,0.5935
Dartmoor,2013,Evaporation,337,2,0.5935
Dartmoor,2013,Cloud9am,337,337,100.0
Dartmoor,2013,Cloud3pm,337,337,100.0
Dartmoor,2013,Pressure9am,337,0,0.0
Dartmoor,2013,Pressure3pm,337,0,0.0
Dartmoor,2013,WindDir9am,337,60,17.8042
Dartmoor,2013,WindGustDir,337,1,0.2967
Dartmoor,2013,WindGustSpeed,337,1,0.2967
Dartmoor,2014,Sunshine,365,4,1.0959
Dartmoor,2014,Evaporation,365,2,0.5479
Dartmoor,2014,Cloud9am,365,365,100.0
Dartmoor,2014,Cloud3pm,365,365,100.0
Dartmoor,2014,Pressure9am,365,0,0.0
Dartmoor,2014,Pressure3pm,365,0,0.0
Dartmoor,2014,WindDir9am,365,92,25.2055
Dartmoor,2014,WindGustDir,365,1,0.274
Dartmoor,2014,WindGustSpeed,365,1,0.274
Dartmoor,2015,Sunshine,365,0,0.0
Dartmoor,2015,Evaporation,365,2,0.5479
Dartmoor,2015,Cloud9am,365,365,100.0
Dartmoor,2015,Cloud3pm,365,365,100.0
Dartmoor,2015,Pressure9am,365,0,0.0
Dartmoor,2015,Pressure3pm,365,0,0.0
Dartmoor,2015,WindDir9am,365,58,15.8904
Dartmoor,2015,WindGustDir,365,0,0.0
Dartmoor,2015,WindGustSpeed,365,0,0.0
Dartmoor,2016,Sunshine,366,253,69.1257
Dartmoor,2016,Evaporation,366,218,59.5628
Dartmoor,2016,Cloud9am,366,366,100.0
